collection_name,collection_url,collection_slug,product_name,product_url,slug,description,raw_material,material_name,short_description,design_style,raw_color,color_name,color_group,usage_context,price,thumbnail_url,gallery_urls,crawl_at,error
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Ngọc,https://xeoxo.com/vn/san-pham/dam-thii-ngoc/,dam-thii-ngoc,nan,Lụa tổng hợp dệt chìm hoạ tiết,Lụa tổng hợp,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.",Đầm 2 dây dáng suông maxi,Xanh lam,Xanh lam,Xanh,nan,950000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09149.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09149.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09003.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09101.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09853.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/1.jpg""]",2026-06-27 16:00:34,nan
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Châu,https://xeoxo.com/vn/san-pham/dam-thii-chau/,dam-thii-chau,nan,Lụa tổng hợp dệt chìm hoạ tiết,Lụa tổng hợp,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.",Đầm 2 dây dáng suông maxi,Đỏ,Đỏ,Đỏ,nan,950000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08987.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08987.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08958.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08965.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09860.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/8.jpg""]",2026-06-27 16:00:35,nan
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Đan,https://xeoxo.com/vn/san-pham/dam-thii-dan/,dam-thii-dan,nan,Lụa tổng hợp dệt chìm hoạ tiết,Lụa tổng hợp,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.",Đầm 2 dây dáng suông maxi,Hồng đậm,Hồng đậm,Hồng,nan,950000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08680.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08680.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08764.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00346.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/7.jpg""]",2026-06-27 16:00:36,nan
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Mộng,https://xeoxo.com/vn/san-pham/dam-thii-mong/,dam-thii-mong,nan,Lụa tổng hợp dệt chìm hoạ tiết,Lụa tổng hợp,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.",Đầm 2 dây dáng suông maxi,Tím,Tím,Tím,nan,950000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08439.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08439.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08377.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08450.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00353.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/9.jpg""]",2026-06-27 16:00:38,nan
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Nhạn,https://xeoxo.com/vn/san-pham/dam-thii-nhan/,dam-thii-nhan,nan,Lụa tổng hợp dệt chìm hoạ tiết,Lụa tổng hợp,"Chất liệu mềm, nhẹ, có độ rũ vừa phải, dễ tạo phom và phù hợp với các thiết kế cần sự thanh thoát.",Đầm 2 dây dáng suông maxi,Hồng cam,Hồng cam,Cam,nan,950000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08139.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08139.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08237.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08239.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08330.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08270.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00095.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/2.jpg""]",2026-06-27 16:00:39,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Cát Điệp,https://xeoxo.com/vn/san-pham/ao-dai-cat-diep/,ao-dai-cat-diep,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài,Vàng,Vàng,Vàng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4300000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07252.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07252.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07217.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07194.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07199.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07259.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07393.jpg""]",2026-06-27 16:00:40,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Chu Bảo,https://xeoxo.com/vn/san-pham/ao-dai-chu-bao/,ao-dai-chu-bao,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài,Hồng đậm,Hồng đậm,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3750000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07484.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07484.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07521.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07497.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07413.jpg""]",2026-06-27 16:00:41,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Đan Niên,https://xeoxo.com/vn/san-pham/ao-dai-dan-nien/,ao-dai-dan-nien,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài,Vàng,Vàng,Vàng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3750000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06976.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06976.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06879.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07054.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06723.jpg""]",2026-06-27 16:00:43,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Mãn Kim,https://xeoxo.com/vn/san-pham/ao-dai-man-kim/,ao-dai-man-kim,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài,Vàng,Vàng,Vàng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3750000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06605.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06605.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06530.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06694.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06692.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06709.jpg""]",2026-06-27 16:00:44,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Châu Hân – Mãn Kim,https://xeoxo.com/vn/san-pham/ao-dai-chau-han-man-kim/,ao-dai-chau-han-man-kim,nan,Lớp ngoài Organza đính kết họa tiết. Lớp trong: tơ tằm 70% dệt họa tiết,Organza và Tơ tằm 70%,"Sự kết hợp giữa vẻ nhẹ, trong của Organza và độ mềm mịn, cao cấp của tơ tằm, tạo cảm giác tinh tế và sang trọng.",Suông tay loe dài,"Lớp ngoài đỏ, lớp trong vàng",Đỏ,Đỏ,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",7600000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06249.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06249.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06398.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06357.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06335.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06474.jpg""]",2026-06-27 16:00:45,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Thư Bảo,https://xeoxo.com/vn/san-pham/ao-dai-thu-bao/,ao-dai-thu-bao,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay ôm dài,Xanh lục,Xanh lục,Xanh,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3750000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06163.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06163.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06118.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06131.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06201.jpg""]",2026-06-27 16:00:46,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Diệu Liên,https://xeoxo.com/vn/san-pham/ao-dai-dieu-lien/,ao-dai-dieu-lien,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay ôm dài,Hồng,Hồng,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4300000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05955-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05955-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06057-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06098.jpg""]",2026-06-27 16:00:48,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Mãn Đào,https://xeoxo.com/vn/san-pham/ao-dai-man-dao/,ao-dai-man-dao,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài,Hồng cam,Hồng cam,Cam,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3750000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05754.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05754.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05810.jpg""]",2026-06-27 16:00:49,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Tiêu Hồng,https://xeoxo.com/vn/san-pham/ao-dai-tieu-hong/,ao-dai-tieu-hong,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài,Hồng phấn,Hồng phấn,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4300000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05659.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05659.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05678.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05690.jpg""]",2026-06-27 16:00:50,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Tú Điệp,https://xeoxo.com/vn/san-pham/ao-dai-tu-diep/,ao-dai-tu-diep,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài,Đỏ,Đỏ,Đỏ,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4300000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05179.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05179.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05256.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05430.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05193.jpg""]",2026-06-27 16:00:52,nan
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Mãn Như,https://xeoxo.com/vn/san-pham/ao-dai-man-nhu/,ao-dai-man-nhu,nan,Tơ tằm 70% dệt hoạ tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài,Hồng,Hồng,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3750000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05159.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05159.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO04998.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05061.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05048.jpg""]",2026-06-27 16:00:53,nan
Sắc Kỳ Hương,https://xeoxo.com/vn/danh-muc/sac-ky-huong/,sac-ky-huong,Áo Thục Nghi,https://xeoxo.com/vn/san-pham/ao-thuc-nghi/,ao-thuc-nghi,nan,nan,,,nan,nan,,,nan,3850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3362.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3362.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3300.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3343.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3325.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3331.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3373.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3382.jpg""]",2026-06-27 16:00:54,nan
Sắc Kỳ Hương,https://xeoxo.com/vn/danh-muc/sac-ky-huong/,sac-ky-huong,Chân váy Hương Kiều,https://xeoxo.com/vn/san-pham/chan-vay-huong-kieu/,chan-vay-huong-kieu,nan,nan,,,nan,nan,,,nan,1350000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3170.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3170.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3300.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3343.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3382.jpg""]",2026-06-27 16:00:55,nan
Sắc Kỳ Hương,https://xeoxo.com/vn/danh-muc/sac-ky-huong/,sac-ky-huong,Áo Hương Kiều,https://xeoxo.com/vn/san-pham/ao-huong-kieu/,ao-huong-kieu,nan,nan,,,nan,nan,,,nan,1950000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3174.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3174.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3194.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3170.jpg""]",2026-06-27 16:00:56,nan
Xuân Diệm Khai Hoa,https://xeoxo.com/vn/danh-muc/xuan-diem-khai-hoa/,xuan-diem-khai-hoa,Tinh Sa,https://xeoxo.com/vn/san-pham/tinh-sa/,tinh-sa,nan,nan,,,nan,nan,,,nan,6550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-6.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-6.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-7.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-8.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3593.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3645.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3626.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3637.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3618.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3606.jpg""]",2026-06-27 16:00:58,nan
Xuân Diệm Khai Hoa,https://xeoxo.com/vn/danh-muc/xuan-diem-khai-hoa/,xuan-diem-khai-hoa,Ánh Diễm,https://xeoxo.com/vn/san-pham/anh-diem/,anh-diem,nan,nan,,,nan,nan,,,nan,6340000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-6-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-6-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-2-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-3-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-7-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3093.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3062.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3087.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3135.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3085.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3141.jpg""]",2026-06-27 16:00:59,nan
Xuân Diệm Khai Hoa,https://xeoxo.com/vn/danh-muc/xuan-diem-khai-hoa/,xuan-diem-khai-hoa,Mộng Kỳ,https://xeoxo.com/vn/san-pham/mong-ky/,mong-ky,nan,nan,,,nan,nan,,,nan,7590000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-3-1-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-3-1-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-3-1d-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-3-4.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3511.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3563.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3579.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3553.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3548.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3537.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3536.jpg""]",2026-06-27 16:01:01,nan
Xuân Diệm Khai Hoa,https://xeoxo.com/vn/danh-muc/xuan-diem-khai-hoa/,xuan-diem-khai-hoa,Hồng Sa,https://xeoxo.com/vn/san-pham/hong-sa/,hong-sa,nan,nan,,,nan,nan,,,nan,5890000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-1-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-1-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-1-5.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-1-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3463.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3441.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3469.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3485.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3408.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3494.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3490.jpg""]",2026-06-27 16:01:02,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Thiên Thước,https://xeoxo.com/vn/san-pham/ao-dai-thien-thuoc/,ao-dai-thien-thuoc,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Xanh coban,Xanh coban,Xanh,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6325-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6325-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6377-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6286-copy-3.jpg""]",2026-06-27 16:01:03,nan
